"USD   ";2024-11-04 00:00:00;0.00000;42.85690
"USD   ";2024-11-28 00:00:00;0.00000;46.85000
"USD   ";2024-12-02 00:00:00;0.00000;47.61000
"USD   ";2024-12-10 00:00:00;0.00000;48.86950
"USD   ";2024-12-11 00:00:00;0.00000;49.11110
"USD   ";2024-12-12 00:00:00;0.00000;49.47570
"USD   ";2024-12-13 00:00:00;0.00000;50.33190
"USD   ";2024-12-17 00:00:00;0.00000;50.37100
"USD   ";2024-12-18 00:00:00;0.00000;50.54190
"USD   ";2024-12-19 00:00:00;0.00000;50.95450
